width,height,area,y_center,y_bottom,object_class,distance
46.271240234375,36.63873291015625,1695.3196123689413,358.4407043457031,376.7600708007813,traffic light,3.5
47.3004150390625,34.23211669921875,1619.193327538669,419.0768127441406,436.19287109375,traffic light,3.5
47.3004150390625,34.23211669921875,1619.193327538669,419.0768127441406,436.19287109375,traffic light,3.5
47.3004150390625,34.23211669921875,1619.193327538669,419.0768127441406,436.19287109375,traffic light,3.5
32.503265380859375,20.44873046875,664.6505131274462,383.1683349609375,393.3927001953125,traffic light,3.75
47.27056884765625,28.873291015625,1364.8568908125162,349.5715637207031,364.0082092285156,traffic light,3.7
47.27056884765625,28.873291015625,1364.8568908125162,349.5715637207031,364.0082092285156,traffic light,3.7
47.27056884765625,28.873291015625,1364.8568908125162,349.5715637207031,364.0082092285156,traffic light,3.7
47.76416015625,34.2872314453125,1637.7008140683174,305.78985595703125,322.9334716796875,traffic light,3.7
47.76416015625,34.2872314453125,1637.7008140683174,305.78985595703125,322.9334716796875,traffic light,3.7
47.76416015625,34.2872314453125,1637.7008140683174,305.78985595703125,322.9334716796875,traffic light,3.7
47.039398193359375,29.0081787109375,1364.527269247919,429.217529296875,443.72161865234375,traffic light,3.7
47.039398193359375,29.0081787109375,1364.527269247919,429.217529296875,443.72161865234375,traffic light,3.7
47.039398193359375,29.0081787109375,1364.527269247919,429.217529296875,443.72161865234375,traffic light,3.7
46.6170654296875,35.056640625,1634.237709760666,369.0679931640625,386.5963134765625,traffic light,3.7
46.6170654296875,35.056640625,1634.237709760666,369.0679931640625,386.5963134765625,traffic light,3.7
46.6170654296875,35.056640625,1634.237709760666,369.0679931640625,386.5963134765625,traffic light,3.7
47.36083984375,30.31500244140625,1435.7439754903316,383.16448974609375,398.3219909667969,traffic light,3.7
47.36083984375,30.31500244140625,1435.7439754903316,383.16448974609375,398.3219909667969,traffic light,3.7
47.36083984375,30.31500244140625,1435.7439754903316,383.16448974609375,398.3219909667969,traffic light,3.7
47.20372009277344,36.19189453125,1708.3920590803027,273.682373046875,291.7783203125,traffic light,3.7
47.20372009277344,36.19189453125,1708.3920590803027,273.682373046875,291.7783203125,traffic light,3.7
47.20372009277344,36.19189453125,1708.3920590803027,273.682373046875,291.7783203125,traffic light,3.7
46.1866455078125,36.04736328125,1664.9067893624306,209.83920288085935,227.8628845214844,traffic light,3.7
46.1866455078125,36.04736328125,1664.9067893624306,209.83920288085935,227.8628845214844,traffic light,3.7
46.1866455078125,36.04736328125,1664.9067893624306,209.83920288085935,227.8628845214844,traffic light,3.7
46.461700439453125,35.6988525390625,1658.6293927021325,222.96359252929688,240.81301879882807,traffic light,3.7
46.461700439453125,35.6988525390625,1658.6293927021325,222.96359252929688,240.81301879882807,traffic light,3.7
46.461700439453125,35.6988525390625,1658.6293927021325,222.96359252929688,240.81301879882807,traffic light,3.7
34.19921875,22.0709228515625,754.8083186149597,195.53189086914065,206.56735229492188,kite,3.81
32.20343017578125,20.2646484375,652.5911909937859,225.21121215820312,235.34353637695312,traffic light,3.9
31.534423828125,19.566436767578125,617.0163098350167,218.72303771972656,228.5062561035156,traffic light,3.92
58.75482177734375,41.72802734375,2451.722809702158,400.8355407714844,421.6995544433594,traffic light,4.0
58.75482177734375,41.72802734375,2451.722809702158,400.8355407714844,421.6995544433594,traffic light,4.0
58.75482177734375,41.72802734375,2451.722809702158,400.8355407714844,421.6995544433594,traffic light,4.0
31.94268798828125,20.3724365234375,650.7503834292293,385.9588012695313,396.14501953125,traffic light,4.25
